"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18"
"1",0.534145229764987,0.786169520608555,0.507070911943693,0.402328047344706,0.740483202849996,0.780734562798912,NA,0.580410107731201,0.299490774456028,0.646767692870301,0.504542644759359,0.30152360687747,0.744788321230346,0.69494898704975,0.356775110402467,0.615542580373706,0.41970565344155,0.614457202087181
"2",0.374891278536016,0.272415932259257,0.661240676027523,0.37893540757328,0.282753076612952,0.496216551126391,0.304239272181695,0.369750361044292,0.350038352197293,0.55168324196679,0.503385798085433,0.510085378908707,0.352322786371637,NA,0.369832867133629,0.22408302180461,0.410025333558779,0.412403808691434
"3",0.684329285790453,0.560779909817108,0.406049293679614,0.534177203103754,0.545123466047392,0.503783448873609,0.428523197966563,0.417888146297641,0.49215361569426,0.279692469359655,0.590824151533261,0.712871018661275,0.456815843200483,NA,0.631880722948066,0.288305288359973,0.45138845219107,0.482689479760332
"4",0.384030838612477,0.378981951067423,0.435142699359458,0.35007975212622,0.294839355357214,0.178330073772903,0.222356153294412,0.358858209901333,0.170379626303232,NA,0.240744352072146,0.489914621091293,0.217081720546251,0.103755572766407,0.469077760578108,0.463734575199581,0.337962326365897,0.17246548632255
"5",0.570080857866616,0.363408690546056,0.42343261240377,0.4248618646817,0.328421949964958,0.219265437201088,0.237076387368553,0.462495278289453,0.276201193612809,0.603614277234374,0.189066817527105,0.387417356039445,NA,0.410678669162117,0.484030066001575,0.510377007962085,0.147703884213153,0.289249526664182
"6",0.357017052673675,0.213830479391445,0.345740318958176,0.43659414937318,0.131740940786486,0.298554723271873,0.249872723831498,0.537504721710547,0.281153192169531,0.396385722765626,0.496614201914567,0.287128981338725,0.451307723871327,NA,0.263280649352814,0.189666146109108,0.39118251020416,0.213141236258431
"7",0.402830224809142,0.439220090182892,0.297978288987904,0.599367554785063,0.32222744541394,NA,0.472488655505126,0.367851627125173,0.3709505835528,0.44831675803321,0.39877562084549,0.236983956708882,0.566988336939858,0.432525923802787,0.530922239421892,0.489622992037915,0.589974666441221,0.249354527117578
"8",0.675155406851924,0.661037735451736,0.564857300640542,0.469786300754832,0.345681111501842,0.444008309555388,0.750127276168502,0.494302758003723,0.723798806387191,NA,0.545062470255105,0.44916243354573,0.377259774550527,0.499245305851474,0.252859300439836,0.420367835562993,0.322963270836538,0.485463871409113
"9",0.582122815309695,0.398325647171127,0.425686104172103,0.530213699245168,0.705160644642786,0.645323800463146,0.740612294702092,0.632148372874827,0.649961647802707,0.699855706677447,NA,0.850594221321532,0.428059690019156,0.445163343502273,0.28626388580588,0.585240018266304,0.522507355345675,0.82753451367745
"10",0.329787483362109,0.235351146815096,0.338759323972477,0.30054947428782,0.315600363010371,NA,0.287788011145267,0.379242486042294,0.263479354641256,0.264775766436791,0.409175848466739,0.149405778678468,0.298924989886782,0.207690856635773,0.20284147175198,0.252721825233984,0.456209285354807,0.265811205195115
