"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18"
"1",0.534145229764987,0.786169520608555,0.507070911943693,0.448253056502564,0.715977330884021,0.776547548530076,NA,0.625392305139135,0.343407890037101,0.698127946298781,0.56716090620884,0.360541929371111,0.784047766632978,0.722864409649824,0.359881970407489,0.640648253521706,0.532951759551003,0.664740759807172
"2",0.582122815309695,0.398325647171127,0.425686104172103,0.511794564376,0.675942876987458,0.561516167094672,0.696737926378369,0.606635763451951,0.62147723321528,0.671131848921653,NA,0.840404822977577,0.413765093939341,0.497263744428123,0.272295883629706,0.527756814512605,0.527767539981807,0.821194553672787
"3",0.675155406851924,0.661037735451736,0.564857300640542,0.488205435624,0.377454307045348,0.559409515885123,0.786316346204545,0.574973113784799,0.759631639771569,NA,0.623798174152443,0.514512678587569,0.494353973276403,0.579797466182716,0.338436308552565,0.539441292524351,0.413059942546724,0.519876946889364
"4",0.570080857866616,0.363408690546056,0.42343261240377,0.488748071072624,0.376836995174811,0.223452451469924,0.280314384108115,0.466548285657873,0.240368360228431,0.607506227206561,0.181584103342318,0.419121543313015,NA,0.470419190273189,0.51843718278751,0.556187853139001,0.178454784021598,0.349182896677092
"5",0.374891278536016,0.272415932259257,0.661240676027523,0.419704106283841,0.270724600379658,0.542294683117012,0.342778701124679,0.319179553456359,0.37852276678472,0.560631785380167,0.470509102866003,0.529865061159094,0.327618153062973,NA,0.33522045435887,0.23354748217051,0.418822711442021,0.397919801799494
"6",0.684329285790453,0.560779909817108,0.406049293679614,0.422151262422578,0.480803251018281,0.457705316882988,0.358304652658671,0.343561068122824,0.431383340314942,0.21713536392668,0.556674623913338,0.64405475683856,0.453186267548669,NA,0.628469541568429,0.264258747007837,0.40370887878669,0.394833677346567
"7",0.357017052673675,0.213830479391445,0.345740318958176,0.466647923825731,0.157616030163428,0.341155718791498,0.213683653795455,0.533451714342127,0.38348796750325,0.392493772793439,0.529490897133997,0.35594524316144,0.481508725034953,NA,0.316721059719984,0.179750081654497,0.44996611038228,0.250393431310561
"8",0.384030838612477,0.378981951067423,0.435142699359458,0.290267953950767,0.324057123012542,0.152246218891495,0.206298815407693,0.376200763492195,0.166789575335467,NA,0.252803300359368,0.470134938840906,0.194330502789217,0.101397771582661,0.458383966777714,0.353070274356795,0.341440159081776,0.178805446327213
"9",0.402830224809142,0.439220090182892,0.297978288987904,0.613331731507159,0.36857142543613,NA,0.402768831493152,0.393364236548049,0.337484040991958,0.439368214619833,0.431253027217254,0.240142658832105,0.463147828674959,0.409046496592202,0.541616033222286,0.443812146860999,0.581177288557979,0.222969737511986
"10",0.329787483362109,0.235351146815096,0.338759323972477,0.358929498621981,0.231460113453007,NA,0.281008835774768,0.351858649341347,0.227107405042592,0.289825301605383,0.443325376086662,0.159595177022423,0.287471054378039,0.174081371872161,0.219213536740272,0.231072943188672,0.353970310159339,0.232847943309609
"11",0.465846848621898,0.446528126839695,0.702021711012096,0.655053848004245,0.729275399620342,0.438483832905328,NA,0.692965952273409,0.568616659685058,0.254696477353822,0.53574667177975,0.651350801955444,0.805669497210783,0.590953503407798,0.591557355988574,0.726814945153951,0.357319027026339,0.602080198200506
"12",0.429777091775335,0.422651411273585,0.492929088056307,0.511251928927376,0.388508489060731,0.532746774595428,0.586544950799557,0.307034047726591,0.677544117503948,0.301872053701219,0.384691290803266,0.537526318751786,NA,0.60722370263524,0.362346983179355,0.366630645952927,0.55003388961772,0.317650670373192
"13",0.644370148258628,0.326796588258533,0.737725172124327,0.641070501378019,0.475421214288386,0.541396861359253,0.706241908253505,NA,0.61651203249675,0.317809969342958,0.410523838787572,0.462473681248214,0.493849246489291,0.502736255571877,0.576076416583871,0.420164426759473,0.467048240448997,0.393401231320679
"14",0.688387741332109,0.242380821551431,0.624203467490922,0.432556749891281,0.519196748981719,NA,0.609320978059693,0.648141350658653,0.250914443248628,0.510245246337619,0.309546563951417,0.485487321412431,0.283889840854163,0.573823704750106,0.423923583416129,0.768927056811328,0.482509851360421,0.428972517391904
"15",0.505245765174673,0.338962264548264,0.344005975729831,0.577848737577422,0.284022669115979,0.23897068366067,0.597231168506848,0.680820446543641,NA,0.425077591895172,0.46425332822025,0.758447388331765,0.663177664746145,0.825918628127839,0.517239872312112,0.511483291682553,0.517490148639579,0.605166322653433
"16",0.427179766155465,0.314262816462421,0.654259681041824,0.386668268492841,0.381208944605607,0.467253225404572,0.293758091746495,0.553121801342436,0.322455882496052,0.213277069672026,NA,0.532579334492264,0.215952233367022,0.529580809726811,0.351928589153193,0.173181247456914,0.658559840918224,0.335259240192828
"17",0.465854770235013,0.757619178448569,0.574313895827897,0.53589296594549,0.828168138507757,0.506371207871282,NA,0.713169322063756,0.833210424664533,0.745303522646178,0.819403743147339,0.759857341167895,0.691357736757218,0.898602228417339,0.727704116370294,0.76645251782949,0.586940057453275,0.79974706103343
"18",0.417877184690305,0.424659299744795,0.491078673453107,0.26556101870828,0.63142857456387,0.44174762277762,0.657221298875321,0.623799236507805,0.550277801023104,NA,0.747196699640632,0.348649198044556,0.308642263242782,0.39277629736476,0.457504615784501,0.460558707475649,0.472232460018193,0.20025293896657
"19",0.324844593148076,0.575340700255205,0.496813191668851,0.709732046049233,0.171831861492243,0.327453985922632,0.303262073621631,0.203658162252179,NA,0.582410916468836,0.376201825847557,0.359532580059467,0.518491274965047,0.360414417761142,0.48156281721249,0.573430851899926,0.241754467803746,0.418610303675532
"20",0.429919142133384,0.621018048932577,0.503186808331149,0.53335207617427,0.524578785711614,0.55825237722238,0.252513078478191,0.425026886215201,NA,0.328868151078347,0.180596256852661,0.437612159215212,0.712528945621961,0.420202533817284,0.51007940653082,0.690021863405516,0.59629112121331,0.581389696324468
"21",0.625108721463984,0.685737183537579,0.494196944314447,0.551746943497436,0.623163004825189,0.658844281208502,0.493312634477415,0.374607694860865,NA,0.682190030657042,0.615308709196734,0.697012302946839,0.586234906060659,0.484148799494946,0.648071410846808,0.735741252992163,0.575173641579143,0.682349329626808
"22",0.315670714209547,0.353794067798617,0.262274827875673,0.282384292547943,0.768539886546993,0.428614608943935,0.681592025876595,0.468891114209883,0.644627096600721,0.275564912267659,NA,0.470023412265417,0.536852171325041,0.426176295249894,0.482760127687888,0.646929725643205,0.646029689840661,0.571027482608096
